text,label
late nigerian dictator looted nearly 500 million swiss say ern switzerland aug 18  almost all of the nearly 500 million frozen in swiss bank accounts connected with the late nigerian dictator gen sani abacha was  quotobviously of criminal origin quot and may be returned to the nigerian,0
arafat condemns tel aviv attack palestinian leader yasser arafat hospitalized in paris condemned monday a suicide bombing which killed three civilians and the bomber in tel aviv his senior advisor nabil abu rudeina said,0
arafats condition is deteriorating reports indicate conflicting reports that the palestinian leader was fighting for his life touched off a flurry of political activity in jerusalem and ramallah,0
malaysia battle 2nd flu outbreak two people were under hospital observation in northern malaysia with flulike symptoms yesterday as the country fought to contain the second case of deadly bird flu in two weeks,0
mexico city mayor delivers fourth address ap ap  mexico city mayor andres manuel lopez obrador launched a spirited defense of his administration and dismissed looming scandals as political vendettas friday during what was likely to be his last stateofthe city address the mayor vowed he was not going to negotiate my principles,0
un peruvians relying on food aid ap ap  tens of thousands of peruvians are surviving on international food aid after the harshest weather in decades devastated their harvests the united nations said tuesday,0
amnesty defied as militants hang on to their arms militants loyal to moqtada alsadr failed to hand over substantial quantities of heavy weapons on the first day of a disarmament plan yesterday bringing threats from the us,0
seven georgian soldiers wounded as south ossetia ceasefire violated afp afp  sporadic gunfire and shelling took place overnight in the disputed georgian region of south ossetia in violation of a fragile ceasefire wounding seven georgian servicemen,0
bush to mark 911 at church south lawn washington  president bush typically closes his campaign speeches by saying none us will ever forget the sept 11 terrorist attacks,0
us seeks seoul help on nkorea after border scare reuters reuters  secretary of state colin powell soughtsouth koreas support on tuesday for a us hard line onpyongyangs nuclear programs as seoul stepped up security alongits border with north korea due to a suspected infiltration,0
pml allies hail shujaat islamabad parliamentary party of the pakistan muslim league and its allies on thursday lauded the political wisdom and acumen of chaudhry shujaat hussain during his short tenure as the prime minister,0
aus iraq patrol attacked for first time australian troops serving in iraq suffered their first casualties from hostile action on monday when a car bomb exploded near their convoy in baghdad media reports said,0
house votes to block new overtime rules ap ap  in a sharp rebuke of a new administration policy the house moved thursday to block the labor department from carrying out overtime rules that critics argued could deprive millions of workers of their overtime pay,0
powell regrets iraq weapons claim for war atlanta  secretary of state colin powell said friday he regrets the bush administration claimed that iraq had stockpiles of weapons of mass destruction in its argument for war but he believes the world is better off without saddam hussein    following a speech to the atlanta press club powell defended the bulk of his presentation to the united nations in february 2003 in which he made the case for war in iraq,0
spain unveils controversial gay marriage law a controversial law that would give gay and lesbian couples the same right to marry divorce and adopt children as heterosexuals was approved by spain 39s socialist government friday,0
google shares fall as staff sell shares in google have fallen 67 as employees and early investors in the web search take advantage of the first chance to sell their holdings,0
secretarygeneral voices hope for access to safe drinking water ltbgtltbgt united nations secretarygeneral kofi annan today voiced his hope to an international meeting on water sanitation and hygiene that one day the world will no longer have to face the dire consequences of inadequate access to safe drinking water and basic,0
jakarta embassy blast kills 9 hurts 173 ap ap  suspected muslim militants detonated a car bomb thursday outside the australian embassy in jakarta killing nine people and wounding 173 in a bloody strike at a key us ally in the war in iraq,0
china hints at hong kong involvement reports from hong kong say china has indicated its intention to take a more active role in the political affairs of the territory,0
us accuses iran of bomb plans as un nuke talks stall  vienna reuters  the united states said on saturday that  iran was completely isolated in what washington says is  tehrans pursuit of an atom bomb while talks at the un  atomic agency stalled over what to demand of tehran,0
unrest hampers haitian flood aid the un asks for extra forces to police stormhit gonaives amid a breakdown in law and order has collapsed,0
indonesia presses burma on aung san suu kyi detention indonesia has accused burma of trying to avoid the issue of the ongoing detention of prodemocracy leader aung san suu kyi burma was asked at an asiapacific summit this week to clarify media reports that,0
the military family network one year after us forces found him hiding in a spider hole near his hometown of tikrit former dictator saddam hussein remains imprisoned at an undisclosed location awaiting his trial on charges of war crimes and crimes against humanity,0
dad ids kidnapped daughter in colombia ap ap  daniela vanegas a brighteyed girl with thick dark tresses was kidnapped almost a year ago as she boarded her school bus in bogota,0
eu calls on israel to end aggression on northern gaza immediately the european union called yesterday on the israeli government to end its ongoing aggression on the gaza strip immediately maintaining that israel has the right to defend itself,0
breyer questions impartiality on ruling ap ap  us supreme court justice stephen breyer said he wasnt sure he was being truly impartial when the high court was asked to settle the disputed 2000 presidential vote in florida,0
briton among three men seized by iraq gunmen gunmen have kidnapped a briton and two americans from a house in an affluent central baghdad neighbourhood the latest in a nearly sixmonth campaign of abductions of foreigners in iraq,0
palestinian minister to israel we want peace  ramallah west bank reuters  a palestinian cabinet  minister told israel on friday we want peace and urged the  jewish state to pull back troops from palestinian cities to  assist elections after yasser arafats death,0
bush pledges to aid colombias drug fight under a security web of warplanes battleships and 15000 troops president bush praised colombias battle against drugs and marxist guerrillas monday and pledged to keep us aid flowing so this courageous nation can win its war against narcoterrorists,0
us writes off 41bn in iraq debt the us cancels all the debt owed to it by iraq and calls on other countries to do the same,0
croc  39drawn to women 39 a northern territory ranger has raised the possibility that the menstrual cycle of a female german backpacker may have attracted the 46m crocodile that killed her in kakadu national park two years ago,0
september 11 casts shadow over us presidential election afp afp  the threat of a major terror attack looms large over the first us presidential election since the horrific september 11 2001 attacks as us voters must choose in less than two months between president george w bush and democratic challenger john kerry,0
us forces kill 50 sadr militia in baghdad suburb reuters reuters  us forces killed more than 50 shiitemilitiamen wednesday in a significant advance into a baghdadsuburb that is a powerbase for radical cleric moqtada alsadrthe military said,0
baghdad blast kills at least 35 at least 35 people have been killed in a huge blast in a crowded baghdad market place close to an iraqi police station reuters witnesses say,0
hurricane ivan hits caribbean washington sept 14 guardian news service one of the most powerful hurricanes of recent times rolled over the cayman islands on sunday and is due to hit cuba next after causing more than 50 deaths across the caribbean,0
spain applauds arrest of eta leader by france spanish prime minister jose rodriguez zapatero on monday thanked the french government for the recent capture in the country of a top leader of the separatist organization basque homeland and freedom eta,0
security forces on alert ahead of afghan election more than 100000 afghan and foreign security forces were on high alert friday the day before the countrys first direct presidential election after more than two decades of war,0
iran to unveil new nuclear deal iran says it is ready to offer new proposals to meet international concern about its nuclear programme,0
insurgents hit baghdad hotel with rockets baghdad iraq  rockets struck a baghdad hotel housing foreign contractors and journalists late thursday drawing return fire and underscoring the precarious security in the heart of the iraqi capital outside baghdad roadside bombings killed two more american soldiers,0
ad agencies charged hefty fees for no work sponsorship inquiry told canadian press canadian press  ottawa cp  four ad agencies that charged taxpayers more than  36350000 in commissions for a controversial tv series about hockey legend maurice richard actually did no work on the series a public inquiry was told monday,0
powell arrives in israel in latest push for peace secretary of state colin l powell arriving in israel for his first visit in a year and a half said he would work with palestinian leaders to come up with an american,0
outside fallujah 7 marines killed in car bombing seven us marines were killed on monday when an apparent suicide car bomb exploded near their military convoy on the outskirts of fallujah,0
fox pledges mexico police cleanup challenges mayor president vicente fox vowed to clean up mexico 39s police on tuesday after violence that has shocked the country and he told the capital 39s leftwing mayor his main political rival to do the same,0
saudi policeman dies in shootout a saudi security officer is killed during a shootout with suspected al qaeda militants north of riyadh,0
taiwan braces for typhoon aere markets close  taipei reuters  typhoon aere packing strong winds and  heavy rains churned toward taiwan on tuesday disrupting air  and sea traffic and forcing financial markets schools and  businesses in capital taipei and nearby counties to close,0
a new broom in jakarta mr susilo bambang yudhoyono is set to become indonesia 39s next president the former general has been projected as the landslide winner of this week 39s presidential ballot,0
stocks are mixed on surging oil prices new york  stocks were mixed wednesday as a lower reading on manufacturing activity and rising oil prices chilled an early spate of bargain hunting technology shares inched higher despite brokerage downgrades of two semiconductor companies    with trading light the markets were slow to react to the august reading of the institute of supply managements manufacturing index which declined to 590 in august lower than the 598 percent expected on wall street,0
polish vote of confidence looms warsaw struggling with high unemployment and opposition here to the war in iraq poland 39s minority leftist government led by marek belka on thursday was trying to head off defeat in a vote of confidence by making last minute deals to stay in power,0
indians independents dominate bolivia election  la paz bolivia reuters  indigenous groups and  independent candidates were poised to win local elections in  bolivia on sunday while support for traditional parties sank  further after a popular revolt last year toppled former  president gonzalo sanchez de lozada,0
sudan un sign deal for displaced people ap ap  the sudanese government signed an agreement with the un migration agency saturday to ensure that more than 1 million people displaced by violence in the western region of darfur can voluntarily return home  151 but cannot be forced to do so,0
nkoreans break into japanese school in china about 29 people thought to be north koreans seeking asylum broke into a japanese school in beijing on wednesday apparently by cutting through the wire perimeter fence,0
chirac hails anglofrench  39harmony 39 french president jacques chirac today spoke of the true friendship between his country and britain but again stressed his opposition to the kind of military intervention which started the war in iraq,0
stocks slide on lackluster job report new york  investors pushed stocks lower friday as a surprisingly lackluster job creation report deepened wall streets pessimism over the health of the economy while a solid earnings report from general electric co minimized losses for blue chips,0
typhoon kills 2 in japan tokyo  at least two people are dead eight are missing after typhoon meari pounded southern japan with heavy rain and strong winds,0
end headscarf ban iraq hostage takers warn france  dubai reuters  an iraqi militant group has kidnapped two  frenchmen and given the french government 48 hours to end a ban  on muslim headscarves arabic television station al jazeera  said saturday,0
typhoon unleashes devastation on asia shanghai  typhoon aere crashed into mainland china on thursday unleashing torrential rains and prompting the nearly a million people to seek safety as the death toll climbed to on 35 thursday after a mudslide killed 15 villagers in taiwan,0
berlusconi visit to libya to proceed despite islamist threats afp afp  no changes are being made to the programme for italian prime minister silvio berlusconis visit to libya this week despite islamist threats italian government sources said,0
mugabe higher than tsvangirai in zimbabwe cpod aug 26 2004  adults in zimbabwe are divided over the performance of robert mugabe according to the afrobarometer conducted by the institute for democracy in south africa ghanas centre for,0
toothfish pirate trial collapse the trial of five men accused of poaching rare fish from australian waters in a uruguayan trawler collapses,0
ba earnings up british airways europe 39s secondbiggest airline says secondquarter operating profit rose 23 percent on tighter costs and higher passenger numbers,0
bush announces plan for troop realignment washington  two army divisions will return to the united states from germany as part of a global military restructuring that president bush says will bring up to 70000 american troops home in the next decade    pentagon officials said monday the 1st armored division and 1st infantry division probably wont start leaving their bases in germany until 2006 at the earliest,0
report no spears marriage license on file los angeles  so did she or didnt britney spears most definitely got married last week people magazine reports in its oct 4 issue filled with pictures of the pop star and her fiance kevin federline in wedding apparel and surrounded by family and friends,0
nfl 2004 colts try to move on from coming up just short in 2003 when the colts kick off the nfl season thursday night at new england he expects the bar to be higher the pressure more intense the spotlight brighter,1
athletics young handed life ban the us antidoping agency banned the sprinter jerome young for life yesterday after the world 400metre champion 39s second positive test for an illegal steroid,1
bc high drops cotter home finale for many coaches their last home game after 41 years on the job would be an emotionally charged event that becomes bigger than the game,1
woman hurt in red sox celebration dies ap ap  a college student died thursday after suffering a head injury in a clash between police officers and a crowd of red sox fans who poured into the streets outside fenway park to celebrate their teams victory over the new york yankees,1
celtics tickets on sale tickets for individual celtics home games for the 200405 season will go on sale today at 11 am,1
uncle bobby speaks out on rooney newcastle boss sir bobby robson has insisted his club 39s interest in wayne rooney is genuine amid talk of conspiracy theories the 71yearold confirmed for the first time that united are chasing the teenager 39s,1
shibui breaks berlin marathon record berlin japans yoko shibui ran the fourth fastest womens race in history on a chilly drizzling sunday and broke the berlin marathon record with a time of 2 hours 19 minutes and 41 seconds,1
bookies convinced uefa cup betting coup took place bookmakers are convinced a betting coup took place surrounding tuesday 39s uefa cup match between greek side panionios and georgia 39s dinamo tbilisi,1
pennington still needs a big game as a team the jets have an awful lot to prove and as a quarterback chad pennington is still trying to cement his reputation as a biggame performer,1
cycling team challenges hamilton 39s blood testing tyler hamilton 39s cycling team is challenging the method of a drug test that nearly cost him his olympic gold medal and could result in a twoyear ban for the us rider,1
pats keep arollin 39 tom brady threw for two touchdowns as the new england patriots held off the visiting cincinnati bengals for a 35to28 victory sunday,1
eagles clobber packers donovan mcnabb sets a career high with five touchdown passes and an eagles teamrecord 464 yards as philadelphia outclasses the packers 4717,1
freshman mixer south bend ind  notre dame found a familiar way to make its problems go away  beat michigan,1
england germany win cup qualifying preps ap ap  looking to rebound after poor showings in euro 2004 england and germany won tuneup games wednesday in preparation for qualifiers for the 2006 world cup,1
almost done johnson to yankees green to arizona vazquez to ltbgtltbgt randy johnson was on the verge of joining the new york yankees in a threeteam megadeal that also includes shawn green and javier vazquez a source told the associated press on thursday night,1
sacked again pats stop kc during halftime monday night a man wearing a no 31 kansas city jersey put on some nice moves as he ran on the field unfortunately for the chiefs that wasn 39t the real no,1
mack sets olympic record in 12 us finish pole vaulters are an odd bunch  friends and fierce competitors who perform gymnastics atop a pole 19 feet above the ground right now no one is doing it better than americans tim,1
bird bounces monarchs nursing a repaired nose sue bird has 10 points and 14 assists to lead the seattle storm to the wnba finals with an 8262 win over the sacramento monarchs on tuesday,1
curbishley our defence saved us charlton boss alan curbishley praised his defence for keeping a resilient southampton team to a 00 draw at the valley on monday evening,1
houston upsets no 14 purdue 6360 ap ap  daphne andre scored 21 points including two free throws that sealed the win following a key steal leading houston to a 6360 upset of no 14 purdue on tuesday night,1
vettori sets up innings victory dhaka daniel vettori captured six wickets as new zealand completed a hattrick of victories over bangladesh after clinching the opening test by an innings and 99 runs on friday,1
els suffers home course humbling tournament favourite ernie els endured a nightmare run on the back nine on friday to slide down the leaderboard at the dunhill championship,1
bengals step up to monday night challenge it 39s not often that the cincinnati bengals get to flash their skills in front of a national audience in fact it had been 12 years since cincinnati had appeared,1
report d 39backs sign glaus according to a report in the arizona republic the diamondbacks have signed third baseman troy glaus to a fouryear contract worth 45 million,1
india off to flying start against sa kanpur openers virender sehwag and gautam gambhir struck halfcenturies as india reached 185 without loss at stumps in reply to south africa 39s giant 510 firstinnings score in first test on monday,1
amateur body pencils bolton hero into plans for a golden future amir khan will be the favourite to win gold in the lightweight division at the world amateur boxing championships in mianyang city china next november  assuming that is that the threetime champion and double olympic gold medallist mario kindeln,1
kuznetsova stuns davenport to reach us open final  new york reuters  russian svetlana kuznetsova stunned an  injuryhit lindsay davenport 16 62 64 at the us open on  friday to reach her first grand slam final and end the  americans hopes of regaining the world number one ranking,1
wada wants more funds to fight drug cheats the man leading the fight against drug cheats in sport said on monday he wanted a further 15 million in funding to help stamp out substance abuse,1
gibbs bothered by questionable monday night calls apparently even a hall of fame coach doesn 39t get a break from the officials washington redskins coach joe gibbs on tuesday reviewed the tape of the previous night 39s loss to the dallas cowboys and determined he was on the wrong side of  quottwo awful calls,1
bengals 16 dolphins 13 until the closing minutes carson palmer and aj feeley played like rookies letting a ragged game come down to one play chad johnson made it,1
detroit pistons team report  december 11 sports network  the detroit pistons try to get back on the winning track this evening when they start a brief twogame road trip against the memphis grizzlies at fedexforum,1
for hall a splash and dash to another gold athens  the defending champ took the blocks as if he were apollo creed last night dressed in a starspangled robe and trunks and brandishing his clasped hands like a prizefighter and then gary hall jr went out and knocked the rest of the swimming world on its backside again winning the 50meter freestyle by a hundredth of a second,1
drays beat tigers 41 to avoid cellar ap ap  for the first time in their history the tampa bay devil rays wont finish last,1
auburn moves into third place in bcs auburn running back carnell williams 24 sprints past a mississippi defender on his way to a 4th quarter 29yard touchdown run in oxford miss,1
olympic results wednesday august 25 the first of 18 gold medals to be awarded wednesday on the 12th day of the summer olympics in athens goes to kate allen of austria,1
another bad dream sarunas jasikevicius shoots lithuanias mens basketball team to a 9490 victory over the united states on saturday americas second loss of the athens games,1
minardi auction in november minardi team boss paul stoddart will be auctioning not only f1 memorabilia but also equipment used by his uk research and development team,1
us sighs with relief but basketball concerns linger athens reuters  the united states men 39s basketball team could breathe a sigh of relief on wednesday after its first win but lingering concerns over a lack of outside shooting and team defense have coach larry brown scrambling for,1
yankees ready to face santanas music ap ap  johan santanas left arm has become one of baseballs most prized possessions so when he walked up to the podium monday to discuss starting the minnesota twins playoff opener against the new york yankees manager ron gardenhire warned him not to take unnecessary risks,1
woodgate out to prove his worth at real madrid jonathan woodgate says he has learned from his past mistakes off the pitch and is now determined to make the headlines solely for his footballing prowess after completing a dream move to real madrid,1
martinez sizzles as sox stop texas the brains behind the red sox spent long winter nights calculating what it might take to end the franchise 39s 86year championship famine,1
golden bears focus on archrival stanford ap ap  jj arrington and his california teammates are on the verge of so many remarkable accomplishments that it might be impossible not to think ahead to new years day or beyond,1
awe freak out the gym i attend was buzzing with anticipation for the monday night matchup between the minnesota vikings and the philadelphia eagles,1
eriksson no man utd arsenal rifts in squad england boss sven goran eriksson insists the row between manchester united and arsenal will not spill over into tonight 39s international against spain,1
barrichello takes italian grand prix rubens barrichello won yesterdays italian grand prix overcoming an unscheduled early pit stop to finish ahead of world champion michael schumacher in a 12 finish by ferrari on its home track at monza barrichello who trails schumacher by 38 points has won this race two of the last three years and now has eight formula one career victories schumacher who,1
westwood carries narrow lead englishman lee westwood will take a oneshot lead over a tightly bunched group of players into sunday 39s final round of the nedbank golf challenge played at the par72 7162m gary player country club layout,1
busch the man to beat for title nascar points leader kurt busch is all smiles as he walks back to his garage after winning the pole position on friday at the homestead miami international speedway in homestead fla,1
preps step into spotlight catching brian morrissey is akin to catching a bb with your teeth its virtually impossible but thats the task brunswick faces tomorrow in a showdown with governor dummer for the nepsac congletonstokinger title,1
raptors to trade carter to nets cbc sports online  vince carter will be showing off his basketball moves on a court in new jersey soon according to one report the toronto raptors superstar is headed to the nets in exchange for alonzo,1
showjumper faces losing gold medal irish showjumper cian oconnor was facing the prospect of losing his olympics gold medal tonight after a second positive drugs test on his horse,1
mateschitz wants coulthard red bull owner dietrich mateschitz has thrown his support behind david coulthard gaining a seat in his team in 2005 the former mclaren driver has impressed in testing and while mateschitz the man behind,1
turnaround in the cards it will be hot but not hostile it will be a long trip and there will be no shortcuts as the patriots prepare for the arizona cardinals who under dennis green may not win 10 games but may not lose 10 either,1
womens preview time for some new stars ap ap  no diana taurasi no alana beard nicole ohlde is gone and so is nicole powell lindsay whalen and kelly mazzante theyve moved on too a class that might have been the best in womens basketball is no longer around its time for some new stars to emerge,1
johansson edges malisse at stockholm open stockholm sweden oct 25 2004  former australian open champion thomas johansson came back from an early deficit to edge xavier malisse of belgium 76 4 76 1 monday to reach the second round of the stockholm open,1
brodeur leads canada past distracted russia in hockey  toronto reuters  a russian team moved by tragedy could  not beat an inspired martin brodeur as canada claimed a 31 win  over their rivals on saturday to finish unbeaten in roundrobin  play at the world cup of hockey,1
sabres resign defenseman dmitri kalinin ap ap  defenseman dmitri kalinin resigned with the buffalo sabres late tuesday ending his threat to play next season in russia,1
us gymnast goes from oops to a gold medal thens aug 18  after a disastrous landing on the vault that sent him stumbling off the mat and nearly into the judges 39 laps paul hamm thought his night was over,1
update 1centurion youhana sets up pakistan victory yousuf youhana topscored with an unbeaten 107 to guide pakistan to an eightwicket victory over sri lanka and into the final of a threenation oneday tournament on wednesday,1
burris highlights cfl players of the week toronto on sports network  quarterback henry burris of the saskatchewan roughriders was among the cfl players recognized wednesday for their outstanding performances in the division finals,1
bosoxyanks game 7 rating best since 1991 ap ap  the boston red sox capped off an improbable comeback in game 7 of the al championship series wednesday night  151 and so did the tv ratings,1
hometown fans to get limited glimpse of hero yao as nba debuts in china afp afp  hometown fans of chinese basketball star yao ming will see their hero in action for no more than 28 minutes when the nbas first ever tipoff in china takes place this week,1
grieve land not this time somewhere between misery and mediocrity reside the cleveland browns ten years after art modells midnight run to baltimore and six years since the franchise was readmitted to club nfl browns fans are still looking for a reason to wear their dawg pound masks other than to cover their tears of shame,1
williams  39hungary 39 for success british heavyweight hope danny williams believes the key to beating wbc champion vitali klitschko and becoming the heavyweight champion of the world in las vegas on december 11 is his hunger and desire to succeed,1
controversy again taints olympic games athens greece  bad judging has become a tradition at the olympics almost its own event really from the robbery of munich where officials stole a basketball gold from the united states and gave it to russia,1
la russa familiar with this scene the cardinals lateseason acquisition of outfielder larry walker continues to reap dividends,1
bosox astros play for crucial game 4 wins ap ap  the boston red sox entered this al championship series hoping to finally overcome their bitter rivals from new york following a heartbreaking sevengame defeat last october instead theyve been reduced to trying to prevent the yankees from completing a humiliating sweep in their own ballpark,1
skiing paerson wins world cup giant slalom solden austria  favourite anja paerson of sweden won the seasonopening women 39s world cup giant slalom the overall world cup holder clocked 2min 25,1
dolphins top rams for 1st win of season ap ap  that noise the crowd made sunday during the miami dolphins victory at pro player stadium was faintly familiar from seasons past its called cheering,1
bucs cut veteran kicker martin gramatica ap ap  when the telephone rang martin gramatica was prepared for the news,1
champions league group e  roundup including a tale of 2 ltbgtltbgt it was a tale of two penalties at highbury where arsenal could only manage a 11 draw against panathinaikos henry converted arsenal 39s spotkick to open the scoring on 16 minutes but basinas failed to deliver,1
not too hard to be happy for red sox fans fortunately i have a syndicated sports talk radio show to exorcise my demons as a yankee fan after the red sox won the 2004 world series,1
jets rally to defeat eagles 2827 ap ap  the new york jets enjoyed the preseason right through the final seconds,1
bates wise to spare britain 39s young hopefuls in austria at least the innocent were spared possible humiliation even though britain lost to austria 32 last weekend and remain in the second division of the davis cup jeremy bates was,1
cost estimate jumps the cost of building a stadium and renovating rfk stadium could be 91 million more than city officials initially estimated according to an analysis released wednesday,1
oj to cheer for trojans at orange bowl ap ap  to oj simpson the lure of seeing his alma mater play so close to home in this orange bowl was impossible to turn down,1
us tries to rebound from loss in athens ap ap  greetings from the olympic mens basketball tournament where america is tied for last place with angola australia new zealand china and the defending world champions from serbiamontenegro,1
rison can leave jail with  3610k payment ap ap  former pro bowl receiver andre rison was given the option of paying  3610000 to get out of jail after spending almost a month locked up for failing to pay child support for more than two years,1
second test finely poised madras damien martyn masterminded australia 39s stirring fightback yesterday to leave the second cricket test against india poised for a knifeedge finish,1
messina upsets ac milan juventus leads serie a messina upset defending champion ac milan 21 wednesday while juventus won its third straight game to stay alone atop the italian league standings,1
williams wary of complacency coach matt williams warned against the danger of complacency when scotland face japan at mcdiarmid park in the second of the autumn tests on saturday,1
primetime eagles they opened their season sept 2 in the smallest of markets in muncie ind lucky to escape ball states lyric little bandbox with a 1911 victory and luckier still that the game was not televised and broadcast back home to boston,1
